race,vehicle_number,lap,zone_id,classification,x_meters,y_meters
R2,113,5,7,Conservative,535169.9995116497,3710124.1809614324
R2,113,5,8,Optimal,535100.8487528791,3710048.6448341953
R2,113,5,9,Optimal,534882.3443994616,3710133.285463998
R2,113,5,10,Conservative,534939.9667548568,3710262.4919536617
R2,113,5,11,Conservative,535061.3603428743,3710192.7245765575
R2,113,6,1,Conservative,535463.0683271148,3710568.9232204133
R2,113,6,2,Conservative,535491.4044803638,3710761.0440059653
R2,113,6,3,Conservative,535266.5620593309,3710258.607049328
R2,113,6,4,Conservative,535649.8915056201,3710621.212163359
R2,113,6,5,Conservative,535780.9125730899,3710629.73404273
R2,113,6,6,Conservative,535528.5332785734,3710297.634821071
R2,113,6,7,Conservative,535171.4101729308,3710125.8778851773
R2,113,6,8,Conservative,535100.143410384,3710047.796377658
R2,113,6,9,Conservative,534890.9342909099,3710108.7858883147
R2,113,6,10,Conservative,534959.7177754435,3710285.8254988794
R2,113,6,11,Conservative,535070.4958066124,3710213.0591064957
R2,113,7,1,Conservative,535445.3679903991,3710566.3203912103
R2,113,7,2,Conservative,535489.9908520544,3710760.1929083443
R2,113,7,3,Conservative,535265.8366136895,3710263.25676833
R2,113,7,4,Conservative,535649.8883740763,3710622.058039066
R2,113,7,5,Aggressive,535780.9094300279,3710630.579918503
R2,113,7,6,Conservative,535512.2976188976,3710281.926034666
R2,113,7,7,Conservative,535177.0605367909,3710130.55089503
R2,113,7,8,Aggressive,535098.0212172334,3710046.942757912
R2,113,7,9,Aggressive,534890.9312265724,3710109.6317630806
R2,113,7,10,Conservative,534937.8399926075,3710262.9071811303
R2,113,7,11,Conservative,535061.3603428743,3710192.7245765575
R2,113,8,1,Conservative,535462.347479957,3710572.3041139557
R2,113,8,2,Optimal,535487.8641742055,3710760.608013929
R2,113,8,3,Conservative,535267.2472374993,3710264.953706764
R2,113,8,4,Conservative,535649.8868083042,3710622.4809769206
R2,113,8,5,Optimal,535780.2026187725,3710630.15434847
R2,113,8,6,Conservative,535529.2401253653,3710298.0603721263
R2,113,8,7,Conservative,535184.8284261981,3710137.3463593926
R2,113,8,8,Aggressive,535100.1449517073,3710047.37344027
R2,113,8,9,Optimal,534893.772570149,3710107.5273421183
R2,113,8,10,Conservative,534938.5514705706,3710262.063876111
R2,113,8,11,Conservative,535063.487126225,3710192.3093762365
R2,113,9,1,Conservative,535462.3661700482,3710567.2288605585
R2,113,9,2,Conservative,535487.8657329351,3710760.185076024
R2,113,9,3,Conservative,535267.231749726,3710269.1830823338
R2,113,9,4,Conservative,535648.4700417644,3710622.4757319666
R2,113,9,5,Conservative,535779.4863786394,3710632.266405808
R2,113,9,6,Conservative,535554.6147427371,3710332.8353771367
R2,113,9,7,Conservative,535169.993333923,3710125.872711232
R2,113,9,8,Optimal,535098.7296424992,3710046.9453395163
R2,113,9,9,Optimal,534891.6396471006,3710109.6343294918
R2,113,9,10,Conservative,534937.8369239882,3710263.7530561048
R2,113,9,11,Conservative,535060.6519283555,3710192.7219976126
R2,113,10,1,Conservative,535462.3568250055,3710569.766487252
R2,113,10,2,Conservative,535485.0197719324,3710763.558136906
R2,113,10,3,Conservative,535266.5310844377,3710267.06580041
R2,113,10,4,Conservative,535649.8868083042,3710622.4809769206
R2,113,10,5,Optimal,535781.619384347,3710630.1596128144
R2,113,10,6,Conservative,535504.5269571636,3710275.976177081
R2,113,10,7,Conservative,535172.8192891568,3710127.9977465905
R2,113,10,8,Aggressive,535098.027382151,3710045.2510083667
R2,113,10,9,Aggressive,534890.9312265724,3710109.6317630806
R2,113,10,10,Conservative,534939.965220454,3710262.914891151
R2,113,10,11,Conservative,535060.6519283555,3710192.7219976126
R2,113,11,1,Conservative,535462.3552674978,3710570.189425036
R2,113,11,2,Conservative,535485.7406138182,3710760.177244172
R2,113,11,3,Conservative,535266.5419256575,3710264.1052375208
R2,113,11,4,Conservative,535649.1815565154,3710621.6324787084
R2,113,11,5,Aggressive,535780.1963327718,3710631.846100015
R2,113,11,6,Conservative,535512.2960593505,3710282.3489722824
R2,113,11,7,Conservative,535170.7032978904,3710125.452360729
R2,113,11,8,Optimal,535099.4365264733,3710047.3708585617
R2,113,11,9,Optimal,534892.3495998589,3710109.2139585703
R2,113,11,10,Conservative,534939.9621516482,3710263.760766125
R2,113,11,11,Conservative,535061.3618825711,3710192.3016390884
R2,113,12,1,Conservative,535463.773599069,3710569.7717047585
R2,113,12,2,Conservative,535487.1558011969,3710760.6054032594
R2,113,12,3,Conservative,535268.6532142921,3710267.919458086
R2,113,12,4,Conservative,535650.5936257717,3710622.90653733
R2,113,12,5,Conservative,535782.3151943843,3710633.545748166
R2,113,12,6,Conservative,535510.1770725499,3710280.6493854662
R2,113,12,7,Conservative,535169.993333923,3710125.872711232
R2,113,12,8,Optimal,535100.8518355883,3710047.7989594196
R2,113,12,9,Optimal,534893.0656817271,3710107.1018381696
R2,113,12,10,Conservative,534939.2614142855,3710261.6435086294
R2,113,12,11,Conservative,535060.6488490236,3710193.5678725503
R2,113,13,1,Conservative,535463.773599069,3710569.7717047585
R2,113,13,2,Conservative,535483.6170532464,3710759.7464748845
R2,113,13,3,Conservative,535267.947902793,3710267.070988733
R2,113,13,4,Conservative,535649.1799907746,3710622.055416564
R2,113,13,5,Optimal,535779.4863786394,3710632.266405808
R2,113,13,6,Conservative,535548.9865361487,3710322.2410147786
R2,113,13,7,Conservative,535169.994878355,3710125.4497737824
R2,113,13,8,Aggressive,535102.2779344941,3710045.2664987724
R2,113,13,9,Optimal,534893.0656817271,3710107.1018381696
R2,113,13,10,Conservative,534939.960617245,3710264.1837036135
R2,113,13,11,Conservative,535061.3588031774,3710193.1475140275
R2,113,14,1,Conservative,535462.3599400204,3710568.9206116865
R2,113,14,2,Conservative,535485.0291235686,3710761.0205094684
R2,113,14,3,Conservative,535267.2394936146,3710267.0683945455
R2,113,14,4,Conservative,535649.8899398482,3710621.6351012117
R2,113,14,5,Optimal,535780.9094300279,3710630.579918503
R2,113,14,6,Conservative,535529.9438514326,3710299.331798496
R2,113,14,7,Conservative,535171.4086284366,3710126.3008226287
R2,113,14,8,Optimal,535098.7296424992,3710046.9453395163
R2,113,14,9,Optimal,534892.3557287815,3710107.522209038
R2,113,14,10,Conservative,534940.6797674715,3710261.2257113117
R2,113,14,11,Conservative,535060.6534680211,3710192.299060144
R2,113,15,1,Conservative,535462.3552674978,3710570.189425036
R2,113,15,2,Conservative,535485.7406138182,3710760.177244172
R2,113,15,3,Conservative,535268.6609584895,3710265.8047703006
R2,113,15,4,Conservative,535649.1831222561,3710621.2095408565
R2,113,15,5,Optimal,535780.911001559,3710630.156980616
R2,113,15,6,Conservative,535529.9454117639,3710298.908860865
R2,113,15,7,Conservative,535185.5352997459,3710137.771884899
R2,113,15,8,Aggressive,535096.6089902053,3710045.6687827003
R2,113,15,9,Optimal,534890.9250978954,3710111.323512616
R2,113,15,10,Conservative,534939.965220454,3710262.914891151
R2,113,15,11,Conservative,535060.6519283555,3710192.7219976126
R2,113,16,1,Conservative,535462.3505949739,3710571.4582383875
R2,113,16,2,Conservative,535482.9024461289,3710761.4356161463
R2,113,16,3,Conservative,535266.5310844377,3710267.06580041
R2,113,16,4,Conservative,535652.015089847,3710621.6429690323
R2,113,16,5,Optimal,535780.9094300279,3710630.579918503
R2,113,16,6,Conservative,535498.173104053,3710270.0315480917
R2,113,16,7,Conservative,535171.411717425,3710125.4549477277
R2,113,16,8,Optimal,535101.5648849491,3710046.5327290683
R2,113,16,9,Aggressive,534891.6396471006,3710109.6343294918
R2,113,16,10,Conservative,534938.5560735906,3710260.7950636516
R2,113,16,11,Conservative,535062.780251433,3710191.8838596665
R2,113,17,1,Conservative,535463.773599069,3710569.7717047585
R2,113,17,2,Conservative,535484.3285434635,3710758.903209485
R2,113,17,3,Conservative,535267.2379448372,3710267.491332102
R2,113,17,4,Conservative,535651.3067065135,3710621.640346374
R2,113,17,5,Optimal,535780.911001559,3710630.156980616
R2,113,17,6,Conservative,535510.8917188146,3710278.960247072
R2,113,17,7,Conservative,535171.4132619189,3710125.032010277
R2,113,17,8,Aggressive,535099.4457742231,3710044.83323424
R2,113,17,9,Optimal,534892.3465353965,3710110.059833338
R2,113,17,10,Conservative,534940.6797674715,3710261.2257113117
R2,113,17,11,Conservative,535061.3618825711,3710192.3016390884
R2,113,18,1,Conservative,535462.3599400204,3710568.9206116865
R2,113,18,2,Conservative,535485.0275649629,3710761.443447375
R2,113,18,3,Conservative,535269.3693677605,3710265.807364592
R2,113,18,4,Conservative,535651.3020090105,3710622.9091599374
R2,113,18,5,Conservative,535780.1931897704,3710632.69197579
R2,113,18,6,Conservative,535529.241685665,3710297.637434497
R2,113,18,7,Conservative,535171.4086284366,3710126.3008226287
R2,113,18,8,Optimal,535098.7296424992,3710046.9453395163
R2,113,18,9,Aggressive,534893.0549558941,3710110.0623998535
R2,113,18,10,Conservative,534939.9682892594,3710262.0690161753
R2,113,18,11,Conservative,535061.3588031774,3710193.1475140275
R2,113,19,1,Conservative,535463.0620969599,3710570.6149715465
R2,113,19,2,Conservative,535485.0244477512,3710762.2893231865
R2,113,19,3,Conservative,535267.9463539844,3710267.4939262895
R2,113,19,4,Conservative,535649.1831222561,3710621.2095408565
R2,113,19,5,Optimal,535782.3293387283,3710629.739307179
R2,113,19,6,Conservative,535530.6538187613,3710298.9114743965
R2,113,19,7,Conservative,535172.8223782708,3710127.151871685
R2,113,19,8,Aggressive,535100.8564596511,3710046.530147256
R2,113,19,9,Optimal,534892.3511320897,3710108.791021187
R2,113,19,10,Conservative,534939.2644830276,3710260.7976336577
R2,113,19,11,Conservative,535061.3618825711,3710192.3016390884
R2,113,20,1,Conservative,535462.3661700482,3710567.2288605585
R2,113,20,2,Conservative,535483.6186117892,3710759.32353698
R2,113,20,3,Conservative,535268.6532142921,3710267.919458086
R2,113,20,4,Conservative,535649.1831222561,3710621.2095408565
R2,113,20,5,Optimal,535781.619384347,3710630.1596128144
R2,113,20,6,Conservative,535530.6569394857,3710298.065599135
R2,113,20,7,Conservative,535184.8299712876,3710136.9234219324
R2,113,20,8,Optimal,535098.73118376,3710046.52240213
R2,113,20,9,Optimal,534893.0580204186,3710109.216525085
R2,113,20,10,Conservative,534938.5499362303,3710262.486813597
R2,113,20,11,Conservative,535060.6519283555,3710192.7219976126
R2,113,21,1,Conservative,535462.3568250055,3710569.766487252
R2,113,21,2,Conservative,535485.7421724545,3710759.7543062665
R2,113,21,3,Conservative,535267.2379448372,3710267.491332102
R2,113,21,4,Conservative,535650.5920599682,3710623.3294751844
R2,113,21,5,Optimal,535780.2041902724,3710629.731410583
R2,113,21,6,Conservative,535530.652258399,3710299.334412026
R2,113,21,7,Conservative,535171.4101729308,3710125.8778851773
R2,113,21,8,Optimal,535098.0242996925,3710046.096883138
R2,113,21,9,Optimal,534891.6396471006,3710109.6343294918
R2,113,21,10,Conservative,534939.971358064,3710261.2231412013
R2,113,21,11,Conservative,535061.3603428743,3710192.7245765575
R2,113,22,1,Conservative,535463.0636544989,3710570.1920337635
R2,113,22,2,Conservative,535484.3223091677,3710760.594961102
R2,113,22,3,Conservative,535267.947902793,3710267.070988733
R2,113,22,4,Conservative,535649.1815565154,3710621.6324787084
R2,113,22,5,Optimal,535780.9157161514,3710628.8881669594
R2,113,22,6,Conservative,535529.9454117639,3710298.908860865
R2,113,22,7,Conservative,535171.4070839421,3710126.7237600805
R2,113,22,8,Aggressive,535098.7296424992,3710046.9453395163
R2,113,22,9,Optimal,534890.9281622343,3710110.4776378474
R2,113,22,10,Conservative,534940.6782330382,3710261.6486487985
R2,113,22,11,Conservative,535058.5282243701,3710192.2913236218
R2,113,23,1,Conservative,535461.6531104023,3710568.49506523
R2,113,23,2,Conservative,535487.8672916648,3710759.7621381185
R2,113,23,3,Conservative,535267.947902793,3710267.070988733
R2,113,23,4,Conservative,535649.1815565154,3710621.6324787084
R2,113,23,5,Optimal,535782.3277671351,3710630.162245065
R2,113,23,6,Conservative,535530.6491376738,3710300.1802872894
R2,113,23,7,Conservative,535169.991789491,3710126.2956486824
R2,113,23,8,Optimal,535100.8518355883,3710047.7989594196
R2,113,23,9,Aggressive,534891.6350504998,3710110.903141643
R2,113,23,10,Conservative,534937.8399926075,3710262.9071811303
R2,113,23,11,Conservative,535060.6503886896,3710193.144935082
R2,113,24,1,Conservative,535461.6546678782,3710568.072127448
R2,113,24,2,Conservative,535484.3238677419,3710760.172023197
R2,113,24,3,Conservative,535267.2394936146,3710267.0683945455
R2,113,24,4,Conservative,535651.3067065135,3710621.640346374
R2,113,24,5,Conservative,535779.4958074539,3710629.7287784894
R2,113,24,6,Conservative,535529.9485324259,3710298.0629856056
R2,113,24,7,Conservative,535170.7002089643,3710126.2982356288
R2,113,24,8,Optimal,535100.8533769428,3710047.376022031
R2,113,24,9,Optimal,534891.6411793005,3710109.2113921084
R2,113,24,10,Conservative,534938.5468675492,3710263.3326885724
R2,113,24,11,Conservative,535060.6519283555,3710192.7219976126
R2,113,25,1,Conservative,535462.3599400204,3710568.9206116865
R2,113,25,2,Conservative,535487.8657329351,3710760.185076024
R2,113,25,3,Conservative,535264.4105028642,3710265.7892056503
R2,113,25,4,Conservative,535650.601454787,3710620.791848059
R2,113,25,5,Conservative,535781.6178127849,3710630.582550701
R2,113,25,6,Conservative,535530.6553791236,3710298.4885367663
R2,113,25,7,Conservative,535171.411717425,3710125.4549477277
R2,113,25,8,Aggressive,535100.1449517073,3710047.37344027
R2,113,25,9,Conservative,534893.78023161,3710105.4126552097
R2,113,25,10,Conservative,534942.1027242669,3710259.539101743
R2,113,25,11,Conservative,535066.3392633962,3710187.2444435433
R2,113,26,1,Conservative,535461.6453230203,3710570.6097541437
R2,113,26,2,Conservative,535499.2059385048,3710758.5351021923
R2,113,26,3,Conservative,535259.4392504967,3710269.1545497077
R2,113,26,4,Conservative,535649.8946371631,3710620.366287652
R2,113,26,5,Optimal,535789.3864445357,3710636.9555766797
R2,113,26,6,Conservative,535531.3762692945,3710295.107649313
R2,113,26,7,Conservative,535171.4194398932,3710123.340260481
R2,113,26,8,Optimal,535102.2763930783,3710045.6894361596
R2,113,26,9,Optimal,534891.6381149004,3710110.0572668747
R2,113,26,10,Conservative,534959.7193107257,3710285.402561373
R2,113,26,11,Conservative,535068.3705675245,3710213.0513677625
R2,5,1,7,Conservative,535170.7032978904,3710125.452360729
R2,5,1,8,Conservative,535099.4519393865,3710043.1414846987
R2,5,1,9,Conservative,534888.8059649906,3710109.624064162
R2,5,1,10,Conservative,534939.9590828416,3710264.6066411017
R2,5,1,11,Conservative,535059.9527516405,3710190.181793911
R2,5,2,1,Conservative,535463.0729997293,3710567.6544070668
R2,5,2,2,Conservative,535489.2731262597,3710762.727924959
R2,5,2,3,Conservative,535261.5815113684,3710264.5100175967
R2,5,2,4,Conservative,535650.5920599682,3710623.3294751844
R2,5,2,5,Conservative,535775.9460368,3710631.830308227
R2,5,2,6,Conservative,535513.7066373221,3710284.0459472495
R2,5,2,7,Conservative,535168.5687730656,3710127.982224747
R2,5,2,8,Optimal,535097.3127919689,3710046.9401763594
R2,5,2,9,Optimal,534890.9342909099,3710108.7858883147
R2,5,2,10,Conservative,534939.2690861396,3710259.5288212
R2,5,2,11,Conservative,535061.3695810526,3710190.186951748
R2,5,3,1,Conservative,535462.3661700482,3710567.2288605585
R2,5,3,2,Conservative,535487.8735265817,3710758.0703865
R2,5,3,3,Conservative,535265.1173634501,3710266.214737184
R2,5,3,4,Conservative,535649.8883740763,3710622.058039066
R2,5,3,5,Conservative,535778.7905675113,3710628.880270676
R2,5,3,6,Conservative,535529.9454117639,3710298.908860865
R2,5,3,7,Conservative,535169.2849144201,3710125.870124337
R2,5,3,8,Optimal,535098.022758463,3710046.519820526
R2,5,3,9,Optimal,534891.6442437,3710108.3655173415
R2,5,3,10,Conservative,534941.3835734843,3710262.497093935
R2,5,3,11,Conservative,535060.659626682,3710190.607310272
R2,5,4,1,Conservative,535463.0729997293,3710567.6544070668
R2,5,4,2,Conservative,535485.7437310906,3710759.331368362
R2,5,4,3,Conservative,535266.5341819299,3710266.2199252974
R2,5,4,4,Conservative,535649.8899398482,3710621.6351012117
R2,5,4,5,Optimal,535778.7874246367,3710629.726146447
R2,5,4,6,Conservative,535538.4088388045,3710309.0907299244
R2,5,4,7,Conservative,535172.1139588591,3710127.1492845807
R2,5,4,8,Aggressive,535098.73118376,3710046.52240213
R2,5,4,9,Optimal,534893.7695055635,3710108.3732168837
R2,5,4,10,Conservative,534940.6797674715,3710261.2257113117
R2,5,4,11,Conservative,535062.7817911917,3710191.4609221974
R2,5,5,1,Conservative,535463.0667695763,3710569.3461581967
R2,5,5,2,Conservative,535487.8657329351,3710760.185076024
R2,5,5,3,Conservative,535267.2410423919,3710266.6454569884
R2,5,5,4,Conservative,535649.8899398482,3710621.6351012117
R2,5,5,5,Optimal,535780.2089047708,3710628.4625969273
R2,5,5,6,Conservative,535528.5332785734,3710297.634821071
R2,5,5,7,Conservative,535169.289547622,3710124.6013119887
R2,5,5,8,Aggressive,535098.7296424992,3710046.9453395163
R2,5,5,9,Optimal,534893.0564881564,3710109.639462468
R2,5,5,10,Conservative,534940.6797674715,3710261.2257113117
R2,5,5,11,Conservative,535061.3634222677,3710191.878701621
R2,5,6,1,Conservative,535463.0698846531,3710568.5002826317
R2,5,6,2,Conservative,535489.276243845,3710761.8820491433
R2,5,6,3,Conservative,535268.6547631319,3710267.4965205276
R2,5,6,4,Conservative,535649.8883740763,3710622.058039066
R2,5,6,5,Optimal,535780.9125730899,3710629.73404273
R2,5,6,6,Conservative,535530.652258399,3710299.334412026
R2,5,6,7,Conservative,535171.4101729308,3710125.8778851773
R2,5,6,8,Aggressive,535099.4380677653,3710046.9479211727
R2,5,6,9,Optimal,534893.7649086841,3710109.6420290354
R2,5,6,10,Conservative,534941.3943147344,3710259.5365315294
R2,5,6,11,Conservative,535061.3634222677,3710191.878701621
R2,5,7,1,Conservative,535463.7782717777,3710568.5028914087
R2,5,7,2,Conservative,535485.7437310906,3710759.331368362
R2,5,7,3,Conservative,535267.2379448372,3710267.491332102
R2,5,7,4,Conservative,535648.4700417644,3710622.4757319666
R2,5,7,5,Conservative,535778.7874246367,3710629.726146447
R2,5,7,6,Conservative,535500.9895909614,3710274.6943067973
R2,5,7,7,Conservative,535169.2818256181,3710126.7159992373
